products_id,model,ean,name,description,dimension,price,delivery_code,quantity,categories,options,minimum_order_quantity,image_url
17016,CUSH214,5055071750113,Fun Green Plush Monstarz Monster Cushion,<p>Fun Green Plush Monstarz Monster Cushion</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Coming with full washing instructions our cushions are a cheap and easy way to jazz up your interior.</p>,Height 28cm Width 27cm Depth 7cm,4.70,C,656,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH214_001.jpg
17017,CUSH215,5055071750120,Fun Orange Plush Monstarz Monster Cushion,<p>Fun Orange Plush Monstarz Monster Cushion</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Coming with full washing instructions our cushions are a cheap and easy way to jazz up your interior.</p>,Height 27cm Width 27cm Depth 7cm,4.70,C,770,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH215_001.jpg
17019,CUSH217,5055071750144,Fun Plush Cutiemals Shiba Inu Dog Cushion,<p>Fun Plush Cutiemals Shiba Inu Dog Cushion</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Coming with full washing instructions our cushions are a cheap and easy way to jazz up your interior.</p>,Height 23cm Width 37cm Depth 8.5cm,4.70,C,241,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH217_001.jpg
17020,KEY215,5055071750083,Plush Monstarz Monster Sound Keyring,<p>Plush Monstarz Monster Sound Keyring</p><p>Our range of plush sound keyrings are a must have for all the family.</p><p>Made from polyester and coming complete with plastic key loop these fun collectables are great to show friends and family but also make your keys easy to find in your handbag or pocket.</p>,Height 9.5-10cm Width 9-10.5cm Depth 4cm,1.90,A,1709,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/KEY215_001.jpg
17021,KEY216,5055071750090,Plush Dog Squad Sound Keyring,<p>Plush Dog Squad Sound Keyring</p><p>Our range of plush sound keyrings are a must have for all the family.</p><p>Made from polyester and coming complete with plastic key loop these fun collectables are great to show friends and family but also make your keys easy to find in your handbag or pocket.</p>,Height 8-8.5cm Width 12-14cm Depth 4cm,1.90,A,2014,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/KEY216_001.jpg
17022,KEY217,5055071750106,Plush Dog Mr Bean Sound Keyring,<p>Plush Dog Mr Bean Sound Keyring</p><p>Our range of plush sound keyrings are a must have for all the family.</p><p>Made from polyester and coming complete with plastic key loop these fun collectables are great to show friends and family but also make your keys easy to find in your handbag or pocket.</p>,Height 7cm Width 5.5cm Depth 3cm,1.85,Z,1646,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/KEY217_001.jpg
17029,SLIP29,5055071748349,Sloth Unisex One Size Pair of Plush Slippers,<p>Sloth Unisex One Size Pair of Plush Slippers</p><p>Check out our fantastic range of novelty slippers.</p><p>Made from polyester they are a unisex one size fits all design perfect for all the family.</p><p>This is a unisex slipper and has a rough size guide of 41/42 but will fit smaller and bigger adult sizes. This item is not a toy.</p>,Height 15cm Width 13.5cm Depth 29cm,11.14,E,364,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/SLIP29_001.jpg
17030,SLIP30,5055071748356,Green Monstarz Monster Unisex One Size Pair of Plush Slippers,<p>Green Monstarz Monster Unisex One Size Pair of Plush Slippers</p><p>Check out our fantastic range of novelty slippers.</p><p>Made from polyester they are a unisex one size fits all design perfect for all the family.</p><p>This is a unisex slipper and has a rough size guide of 41/42 but will fit smaller and bigger adult sizes. This item is not a toy.</p>,Height 15cm Width 13.5cm Depth 29cm,10.53,E,447,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/SLIP30_001.jpg
17031,SLIP31,5055071748363,Cute Bunny Unisex One Size Pair of Plush Slippers,<p>Cute Bunny Unisex One Size Pair of Plush Slippers</p><p>Check out our fantastic range of novelty slippers.</p><p>Made from polyester they are a unisex one size fits all design perfect for all the family.</p><p>This is a unisex slipper and has a rough size guide of 41/42 but will fit smaller and bigger adult sizes. This item is not a toy.</p>,Height 18cm Width 13.5cm Depth 29cm,9.52,E,403,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/SLIP31_001.jpg
17032,SLIP32,5055071748370,Cute Sheep Unisex One Size Pair of Plush Slippers,<p>Cute Sheep Unisex One Size Pair of Plush Slippers</p><p>Check out our fantastic range of novelty slippers.</p><p>Made from polyester they are a unisex one size fits all design perfect for all the family.</p><p>This is a unisex slipper and has a rough size guide of 41/42 but will fit smaller and bigger adult sizes. This item is not a toy.</p>,Height 13cm Width 13.5cm Depth 29cm,9.52,E,546,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/SLIP32_001.jpg
17040,TRAV04,5055071750533,Handy Emergency Travel Kit - Shiba Inu Dog,<p>Handy Emergency Travel Kit - Shiba Inu Dog</p><p>If you like your gifts funky and practical then look no further than our emergency travel kits.</p><p>Each kit contains all the essential items you need in a handy zip up bag.  It is perfect for everyday use in your handbag or packed in your suitcase when travelling around the world.</p>,Height 5.5cm Width 8cm Depth 5cm Comb 7.5x3.5x0.1cm Nail File 6x2x0.2cm,2.37,A,15,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/TRAV04_001.jpg
17041,TRAV05,5055071750540,Handy Emergency Travel Kit - Poppy Fields,<p>Handy Emergency Travel Kit - Poppy Fields</p><p>If you like your gifts funky and practical then look no further than our emergency travel kits.</p><p>Each kit contains all the essential items you need in a handy zip up bag.  It is perfect for everyday use in your handbag or packed in your suitcase when travelling around the world.</p>,Height 5.5cm Width 8cm Depth 5cm Comb 7.5x3.5x0.1cm,2.37,A,1399,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/TRAV05_001.jpg
17042,TRAV06,5055071750557,Handy Emergency Travel Kit - Wild Life Animal Print,<p>Handy Emergency Travel Kit - Wild Life Animal Print</p><p>If you like your gifts funky and practical then look no further than our emergency travel kits.</p><p>Each kit contains all the essential items you need in a handy zip up bag.  It is perfect for everyday use in your handbag or packed in your suitcase when travelling around the world.</p>,Height 5.5cm Width 8cm Depth 5cm Comb 7.5x3.5x0.1cm,2.37,A,1577,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/TRAV06_001.jpg
17043,TRAV07,5055071750564,Handy Emergency Travel Kit - Retro Gaming Next Gen Game Over,<p>Handy Emergency Travel Kit - Retro Gaming Next Gen Game Over</p><p>If you like your gifts funky and practical then look no further than our emergency travel kits.</p><p>Each kit contains all the essential items you need in a handy zip up bag.  It is perfect for everyday use in your handbag or packed in your suitcase when travelling around the world.</p>,Height 5.5cm Width 8cm Depth 5cm Comb 7.5x3.5x0.1cm,2.37,A,1506,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/TRAV07_001.jpg
17046,BAGS06,5055071749445,Fun Retro Gaming Next Gen Vanity Bag Set of 3,<p>Fun Retro Gaming Next Gen Vanity Bag Set of 3</p><p>If you like your gifts funky and practical then look no further than our range of make up and toiletry bags.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Large Bag 18x21x8cm Medium Bag 13x18x4cm Small 9.5x13x5.5cm,5.43,D,266,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/BAGS06_001.jpg
17047,BAGS07,5055071749452,Big Cat Spots and Stripes Vanity Bag Set of 3,<p>Big Cat Spots and Stripes Vanity Bag Set of 3</p><p>If you like your gifts funky and practical then look no further than our range of make up and toiletry bags.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Large Bag 18x21x8cm Medium Bag 13x18x4cm Small 9.5x13x5.5cm,5.43,D,909,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/BAGS07_001.jpg
17053,CUSH207,5055071748509,Decorative LED Cushion - Retro Gaming Next Gen,<p>Decorative LED Cushion - Retro Gaming Next Gen</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Our LED cushions come complete with b2 CR2032 batteries which are replaceable.  The battery unit and on and off switch are inside the cover.  </p><p>This item is CE marked and cannot be washed.</p>,Height 38cm Width 38cm Depth 10cm,5.21,F,596,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH207_001.jpg
17054,CUSH208,5055071748516,Decorative LED Cushion - Retro Space Cadet,<p>Decorative LED Cushion - Retro Space Cadet</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Our LED cushions come complete with b2 CR2032 batteries which are replaceable.  The battery unit and on and off switch are inside the cover.  </p><p>This item is CE marked and cannot be washed.</p>,Height 38cm Width 38cm Depth 10cm,5.21,F,261,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH208_001.jpg
17055,CUSH209,5055071748523,Decorative LED Cushion - Skulls and Roses,<p>Decorative LED Cushion - Skulls and Roses</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Our LED cushions come complete with b2 CR2032 batteries which are replaceable.  The battery unit and on and off switch are inside the cover.  </p><p>This item is CE marked and cannot be washed.</p>,Height 38cm Width 38cm Depth 10cm,5.21,F,503,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH209_001.jpg
17056,CUSH210,5055071748530,Decorative LED Cushion - Lisa Parker Hocus Pocus Cat,<p>Decorative LED Cushion - Lisa Parker Hocus Pocus Cat</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Our LED cushions come complete with b2 CR2032 batteries which are replaceable.  The battery unit and on and off switch are inside the cover.  </p><p>This item is CE marked and cannot be washed.</p>,Height 38cm Width 38cm Depth 10cm,5.21,F,466,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH210_001.jpg
17057,CUSH211,5055071748547,Decorative LED Cushion - Lisa Parker Fairy Tales Owl and Fairy,<p>Decorative LED Cushion - Lisa Parker Fairy Tales Owl and Fairy</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of polyester cushions which cover a huge range of themes and designs.</p><p>Our LED cushions come complete with b2 CR2032 batteries which are replaceable.  The battery unit and on and off switch are inside the cover.  </p><p>This item is CE marked and cannot be washed.</p>,Height 38cm Width 38cm Depth 10cm,5.21,F,403,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH211_001.jpg
17059,PUR72,5055071749469,Handy PVC Make Up Bag Purse - I Heart Torino,<p>Handy PVC Make Up Bag Purse - I Heart Torino</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 8cm Width 11cm Depth 3cm,1.11,A,551,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR72_001.jpg
17062,PUR75,5055071750861,Large Zip Around Wallet - Peacock,<p>Large Zip Around Wallet - Peacock</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 19cm Width 10cm Depth 2.5cm,2.86,B,1008,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR75_001.jpg
17063,PUR76,5055071750878,Large Zip Around Wallet - Big Cat Spots and Stripes,<p>Large Zip Around Wallet - Big Cat Spots and Stripes</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 19cm Width 10cm Depth 2.5cm,2.86,B,502,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR76_001.jpg
17064,PUR77,5055071750885,Large Zip Around Wallet - Poppy Fields,<p>Large Zip Around Wallet - Poppy Fields</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 19cm Width 10cm Depth 2.5cm,2.86,B,856,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR77_001.jpg
17065,PUR78,5055071750892,Small Zip Around Wallet - Retro Gaming Next Gen,<p>Small Zip Around Wallet - Retro Gaming Next Gen</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 8.5cm Width 10.5cm Depth 2cm,2.35,A,1918,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR78_001.jpg
17066,PUR79,5055071750908,Small Zip Around Wallet - Animal Print Wild Life,<p>Small Zip Around Wallet - Animal Print Wild Life</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 8.5cm Width 10.5cm Depth 2cm,2.35,A,419,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR79_001.jpg
17067,PUR80,5055071750915,Small Zip Around Wallet - Lemur Mob,<p>Small Zip Around Wallet - Lemur Mob</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 8.5cm Width 10.5cm Depth 2cm,2.35,A,154,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR80_001.jpg
17068,PUR81,5055071751288,Small Zip Around Wallet - London Icons,<p>Small Zip Around Wallet - London Icons</p><p>If you like your gifts funky and practical then look no further than our range of bags and purses.</p><p>Made from a durable fabric these are ideal for kids and adults of all ages.</p>,Height 8.5cm Width 10.5cm Depth 2cm,2.63,B,1021,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR81_001.jpg
17105,FY445,5055071749063,Unicorn Daydream Spirit of the Forest Fairy Figurine,<p>Unicorn Daydream Spirit of the Forest Fairy Figurine</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 13cm Width 19cm Depth 10.5cm,9.80,G,45,32,,1,http://www.puckator-dropship.co.uk/gifts/images/FY445_001.jpg
17106,FY446,5055071749070,Summer Daydream Spirit of the Forest Fairy Figurine,<p>Summer Daydream Spirit of the Forest Fairy Figurine</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 12cm Width 19cm Depth 10.5cm,11.76,G,169,32,,1,http://www.puckator-dropship.co.uk/gifts/images/FY446_001.jpg
17107,FY447,5055071749087,Sweet Summer Song Spirit of the Forest Fairy Figurine,<p>Sweet Summer Song Spirit of the Forest Fairy Figurine</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 16cm Width 11.5cm Depth 10cm,8.79,E,287,32,,1,http://www.puckator-dropship.co.uk/gifts/images/FY447_001.jpg
17108,FY448,5055071749094,Fawn Lullaby Spirit of the Forest Fairy Figurine,<p>Fawn Lullaby Spirit of the Forest Fairy Figurine</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 12cm Width 16cm Depth 12cm,7.17,G,158,32,,1,http://www.puckator-dropship.co.uk/gifts/images/FY448_001.jpg
17109,FY449,5055071749100,Forest Friendship Spirit of the Forest Fairy Figurine,<p>Forest Friendship Spirit of the Forest Fairy Figurine</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 13cm Width 11cm Depth 9cm,8.96,E,199,32,,1,http://www.puckator-dropship.co.uk/gifts/images/FY449_001.jpg
17141,NAIL97,5055071750212,Tropical Toucan Party Design Manicure Set,<p>Tropical Toucan Party Design Manicure Set</p><p>If you like your gifts funky and practical then look no further than our range of manicure sets.</p><p>Made from fabric and containing a range of handy metal manicure and beauty utensils these are great for use at home or on the go.</p><p>With a variety of great designs available they are a great gift for your friends and family or to treat yourself.</p>,Height 11.5cm Width 7cm Depth 2cm Utensil Length 5-8cm,2.97,B,1433,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/NAIL97_001.jpg
17143,NAIL99,5055071750236,Big Cat Spots and Stripes Manicure Set,<p>Big Cat Spots and Stripes Manicure Set</p><p>If you like your gifts funky and practical then look no further than our range of manicure sets.</p><p>Made from fabric and containing a range of handy metal manicure and beauty utensils these are great for use at home or on the go.</p><p>With a variety of great designs available they are a great gift for your friends and family or to treat yourself.</p>,Height 11.5cm Width 7cm Depth 2cm Utensil Length 5-8cm,2.97,B,1726,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/NAIL99_001.jpg
17169,CUSH213,5055071749667,Cushion with Insert - Kim Haskins Cat,<p>Cushion with Insert - Kim Haskins Cat</p><p>Cushions are a quick and easy way to add colour and design to your home. We offer a fantastic range of cushions which cover a huge range of themes and designs.</p><p>Each is complete with insert and full washing instructions. Our cushions are a cheap and easy way to jazz up your interior.</p>,Height 44cm Width 44cm Depth 11cm,4.76,A,92,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/CUSH213_001.jpg
17214,MUG346,5055071750939,Cute Racoon Cutiemals Ceramic Mug,<p>Cute Racoon Cutiemals Ceramic Mug</p><p>Our shaped handle and novelty mugs come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 9cm Width 16cm Depth 12.5cm,3.34,F,608,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/MUG346_001.jpg
17216,PLAN01,5055071748585,Decorative Ceramic Indoor Wall Planter - Elephant,<p>Decorative Ceramic Indoor Wall Planter - Elephant</p><p>If you are looking for quirky and unique gifts and accessories for your home then you've come to the right place.</p><p>Our range of ceramic planters are wall mountable and come in a variety of designs and themes.  They are recommended for use indoors only but could be used outdoors if undercover in a sheltered position.</p>,Height 10cm Width 17cm Depth 11cm,3.34,E,936,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/PLAN01_001.jpg
17217,PLAN02,5055071748592,Decorative Ceramic Indoor Wall Planter - Dog,<p>Decorative Ceramic Indoor Wall Planter - Dog</p><p>If you are looking for quirky and unique gifts and accessories for your home then you've come to the right place.</p><p>Our range of ceramic planters are wall mountable and come in a variety of designs and themes.  They are recommended for use indoors only but could be used outdoors if undercover in a sheltered position.</p>,Height 10cm Width 10cm Depth 11cm,2.18,D,756,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/PLAN02_001.jpg
17218,PLAN03,5055071748608,Decorative Ceramic Indoor Wall Planter - Giraffe,<p>Decorative Ceramic Indoor Wall Planter - Giraffe</p><p>If you are looking for quirky and unique gifts and accessories for your home then you've come to the right place.</p><p>Our range of ceramic planters are wall mountable and come in a variety of designs and themes.  They are recommended for use indoors only but could be used outdoors if undercover in a sheltered position.</p>,Height 11cm Width 14cm Depth 11cm,2.52,D,947,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/PLAN03_001.jpg
17219,PLAN04,5055071748615,Decorative Ceramic Indoor Wall Planter - Skull,<p>Decorative Ceramic Indoor Wall Planter - Skull</p><p>If you are looking for quirky and unique gifts and accessories for your home then you've come to the right place.</p><p>Our range of ceramic planters are wall mountable and come in a variety of designs and themes.  They are recommended for use indoors only but could be used outdoors if undercover in a sheltered position.</p>,Height 12cm Width 8.5cm Depth 7cm,2.07,D,1095,100576,,1,http://www.puckator-dropship.co.uk/gifts/images/PLAN04_001.jpg
17220,SMUG318,5055071748561,Ceramic Cricket Bat Shaped Handle Mug,<p>Ceramic Cricket Bat Shaped Handle Mug</p><p>Our shaped handle and novelty mugs come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 12cm Width 12.5cm Depth 8.5cm,3.08,D,773,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG318_001.jpg
17221,SMUG319,5055071748578,Ceramic Golf Ball and Tee Shaped Handle Mug,<p>Ceramic Golf Ball and Tee Shaped Handle Mug</p><p>Our shaped handle and novelty mugs come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 12cm Width 13cm Depth 8.5cm,3.08,E,109,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG319_001.jpg
17224,SMUG317,5055071748554,Ceramic Peacock Shaped Handle Mug,<p>Ceramic Peacock Shaped Handle Mug</p><p>Our shaped handle and novelty mugs come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 13cm Width 13cm Depth 8.5cm,3.08,D,582,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG317_001.jpg
17225,XBATH38,5055071745577,Handmade Bath Bomb Set of 3 - Christmas Cocktails,<p>Handmade Bath Bomb Set of 3 - Christmas Cocktails</p><p>Handmade Bath Bomb Set of 3 - Sugary Cat Fragrance Gift Box</p><p>Handmade bath balls are a great gift idea and with the variety of fragrances available there is definitely something out there for all tastes.</p><p>Each set contains a mix of fragrances with full ingredients and use information found on the packaging.</p><p>Bath bombs weigh approximately 200grams so you can throw a whole one in or just use half to make them go further.</p>,Height 8cm Width 7.5cm Depth 7.5cm,3.81,G,774,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/XBATH38_001.jpg
17226,XBATH39,5055071745584,Handmade Bath Bomb Set of 3 - Festive Friends Christmas Scents,<p>Handmade Bath Bomb Set of 3 - Festive Friends Christmas Scents</p><p>Handmade Bath Bomb Set of 3 - Sugary Cat Fragrance Gift Box</p><p>Handmade bath balls are a great gift idea and with the variety of fragrances available there is definitely something out there for all tastes.</p><p>Each set contains a mix of fragrances with full ingredients and use information found on the packaging.</p><p>Bath bombs weigh approximately 200grams so you can throw a whole one in or just use half to make them go further.</p>,Height 8cm Width 7.5cm Depth 7.5cm,3.81,G,661,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/XBATH39_001.jpg
17234,CAND69,5055071732218,Glass Candleholder Set of 2 - Ireland Lucky Leprechaun,<p>Glass Candleholder Set of 2 - Ireland Lucky Leprechaun</p><p>Add style and fun to your home with our range of candle holders and candles.</p><p>Our sets of 2 holders are made from glass and can be used with a votive or tea light candle.</p><p>Whether you burn candles in them or just use them as decoration our candleholders are a must have item around your home or workplace or for parties and events.</p><p>All candles come with candle safety warnings.</p>,Height 6.5cm Width 5cm Depth 5cm,2.35,C,2008,100575,,1,http://www.puckator-dropship.co.uk/gifts/images/CAND69_001.jpg
17245,SHAR01,5055071749377,Plush Blue Shark Cafe Wearable Blanket,<p>Plush Blue Shark Cafe Wearable Blanket</p><p>Check out our fantastic range of plush novelties.</p><p>These soft and fluffy wearable blankets are made from polyester and are great for kids of all ages.</p><p>Our range of blankets are for indoor use on and are not toys.</p>,Height 103cm Width 120cm Depth 20cm,8.90,D,240,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/SHAR01_001.jpg
17261,KP59,5055071750182,Set of 4 Novelty Coasters - Big Cat Spots and Stripes,<p>Set of 4 Novelty Coasters - Big Cat Spots and Stripes</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 0.5cm Width 10cm Depth 10cm,2.63,B,812,350,,1,http://www.puckator-dropship.co.uk/gifts/images/KP59_001.jpg
17262,KP60,5055071751646,Set of 4 Novelty Coasters - Cycle Works Bicycle,<p>Set of 4 Novelty Coasters - Cycle Works Bicycle</p><p>Looking for a quirky gift idea?  Check out our range of decorative and practical coaster sets.</p><p>Made from MDF they come shaped and printed with all the latest trends and designs making them ideal as a gift or to keep for yourself!</p>,Height 0.5cm Width 10cm Depth 10cm,2.63,B,743,350,,1,http://www.puckator-dropship.co.uk/gifts/images/KP60_001.jpg
17303,SMUG192,5055071751059,Ceramic Gin Bottle Shaped Handle Mug,<p>Ceramic Gin Bottle Shaped Handle Mug</p><p>Our shaped handle and novelty mugs come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 13.5cm Depth 8.5cm,3.34,E,631,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG192_001.jpg
17343,IF219,5055071746178,Decorative Butterfly Wooden Green Incense Burner Ash Catcher,<p>Decorative Butterfly Wooden Green Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 7cm Depth 7cm,0.66,Z,3419,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF219_001.jpg
17344,IF220,5055071746185,Decorative Yin Yang Wooden Purple Incense Burner Ash Catcher,<p>Decorative Yin Yang Wooden Purple Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 7cm Depth 7cm,0.66,Z,3129,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF220_001.jpg
17345,IF221,5055071746192,Decorative Moon & Stars Wooden Black Incense Burner Ash Catcher,<p>Decorative Moon & Stars Wooden Black Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 7cm Depth 7cm,0.66,Z,2862,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF221_001.jpg
17346,IF222,5055071746208,Decorative Round Buddha Wooden Incense Burner Ash Catcher,<p>Decorative Round Buddha Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 9.5cm Depth 9.5cm,0.90,A,1776,9096,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/IF222_001.jpg
17347,IF223,5055071746215,Decorative Round Elephant Wooden Incense Burner Ash Catcher,<p>Decorative Round Elephant Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 10cm Depth 10cm,0.90,A,2048,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF223_001.jpg
17348,IF224,5055071746222,Decorative Round Tree of Life Wooden Incense Burner Ash Catcher,<p>Decorative Round Tree of Life Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 10cm Depth 10cm,0.90,A,1599,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF224_001.jpg
